site_id,date,precip_mm,tmin_c,tmax_c,awnd,snow,snwd_mm,source
11425500,2023-04-24,0.0,10.6,27.2,2.1,,,NOAA_CDO_GHCND
11425500,2023-04-25,0.0,9.4,30.0,3.7,,,NOAA_CDO_GHCND
11425500,2023-04-26,0.0,8.9,31.1,0.9,,,NOAA_CDO_GHCND
11425500,2023-04-27,0.0,11.7,32.2,1.3,,,NOAA_CDO_GHCND
11425500,2023-04-28,0.0,13.9,31.1,1.6,,,NOAA_CDO_GHCND
11425500,2023-04-29,0.0,12.2,30.0,2.5,,,NOAA_CDO_GHCND
11425500,2023-04-30,0.0,10.0,23.3,4.7,,,NOAA_CDO_GHCND
11425500,2023-05-01,0.0,10.0,14.4,3.6,,,NOAA_CDO_GHCND
11425500,2023-05-02,1.5,8.9,17.8,3.3,,,NOAA_CDO_GHCND
11425500,2023-05-03,0.0,6.7,17.2,1.6,,,NOAA_CDO_GHCND
11425500,2023-05-04,0.0,10.6,16.1,1.7,,,NOAA_CDO_GHCND
11425500,2023-05-05,2.0,8.9,19.4,3.4,,,NOAA_CDO_GHCND
11425500,2023-05-06,2.8,10.0,19.4,3.6,,,NOAA_CDO_GHCND
11425500,2023-05-07,0.0,8.9,20.6,3.0,,,NOAA_CDO_GHCND
11425500,2023-05-08,0.0,8.9,20.6,2.8,,,NOAA_CDO_GHCND
11425500,2023-05-09,0.0,8.9,23.3,2.3,,,NOAA_CDO_GHCND
11425500,2023-05-10,0.0,9.4,20.6,4.2,,,NOAA_CDO_GHCND
11425500,2023-05-11,0.0,8.9,26.1,2.2,,,NOAA_CDO_GHCND
11425500,2023-05-12,0.0,11.1,31.1,1.9,,,NOAA_CDO_GHCND
11425500,2023-05-13,0.0,11.7,35.0,1.3,,,NOAA_CDO_GHCND
11425500,2023-05-14,0.0,14.4,31.7,2.7,,,NOAA_CDO_GHCND
11425500,2023-05-15,0.0,12.8,30.0,2.6,,,NOAA_CDO_GHCND
11425500,2023-05-16,0.0,11.7,34.4,1.7,,,NOAA_CDO_GHCND
11425500,2023-05-17,0.0,13.3,33.3,2.1,,,NOAA_CDO_GHCND
11425500,2023-05-18,0.0,12.2,30.6,2.5,,,NOAA_CDO_GHCND
11425500,2023-05-19,0.0,13.3,29.4,2.7,,,NOAA_CDO_GHCND
11425500,2023-05-20,0.0,12.2,26.7,3.6,,,NOAA_CDO_GHCND
11425500,2023-05-21,0.0,12.2,30.6,2.1,,,NOAA_CDO_GHCND
11425500,2023-05-22,0.0,12.8,33.3,2.2,,,NOAA_CDO_GHCND
11425500,2023-05-23,0.0,12.2,24.4,4.8,,,NOAA_CDO_GHCND
11425500,2023-05-24,0.0,10.6,23.3,4.3,,,NOAA_CDO_GHCND
11425500,2023-05-25,0.0,11.1,22.2,4.4,,,NOAA_CDO_GHCND
11425500,2023-05-26,0.0,11.7,23.3,4.2,,,NOAA_CDO_GHCND
11425500,2023-05-27,0.0,11.1,25.0,3.8,,,NOAA_CDO_GHCND
11425500,2023-05-28,0.0,12.2,25.0,3.4,,,NOAA_CDO_GHCND
11425500,2023-05-29,0.0,11.7,23.9,4.8,,,NOAA_CDO_GHCND
11425500,2023-05-30,0.0,12.2,23.9,4.3,,,NOAA_CDO_GHCND
11425500,2023-05-31,0.0,11.1,25.6,3.6,,,NOAA_CDO_GHCND
11425500,2023-06-01,0.0,11.7,26.7,3.6,,,NOAA_CDO_GHCND
11425500,2023-06-02,0.0,11.7,30.6,2.5,,,NOAA_CDO_GHCND
11425500,2023-06-03,0.0,13.3,32.8,2.2,,,NOAA_CDO_GHCND
11425500,2023-06-04,0.0,15.0,34.4,2.0,,,NOAA_CDO_GHCND
11425500,2023-06-05,0.0,13.9,27.2,3.5,,,NOAA_CDO_GHCND
11425500,2023-06-06,0.0,14.4,22.8,4.7,,,NOAA_CDO_GHCND
11425500,2023-06-07,0.0,12.8,23.9,4.1,,,NOAA_CDO_GHCND
11425500,2023-06-08,0.0,13.9,26.7,3.2,,,NOAA_CDO_GHCND
11425500,2023-06-09,0.0,12.2,25.0,4.3,,,NOAA_CDO_GHCND
11425500,2023-06-10,0.0,11.7,26.1,2.6,,,NOAA_CDO_GHCND
11425500,2023-06-11,0.0,12.2,27.8,3.7,,,NOAA_CDO_GHCND
11425500,2023-06-12,0.0,13.9,25.0,4.3,,,NOAA_CDO_GHCND
11425500,2023-06-13,0.0,13.3,27.2,3.6,,,NOAA_CDO_GHCND
11425500,2023-06-14,0.0,13.3,30.0,3.0,,,NOAA_CDO_GHCND
11425500,2023-06-15,0.0,13.3,33.3,3.1,,,NOAA_CDO_GHCND
11425500,2023-06-16,0.0,12.2,32.8,2.4,,,NOAA_CDO_GHCND
11425500,2023-06-17,0.0,13.9,29.4,4.0,,,NOAA_CDO_GHCND
11425500,2023-06-18,0.0,13.9,29.4,4.3,,,NOAA_CDO_GHCND
11425500,2023-06-19,0.0,11.1,25.0,3.2,,,NOAA_CDO_GHCND
11425500,2023-06-20,0.0,10.0,25.6,2.9,,,NOAA_CDO_GHCND
11425500,2023-06-21,0.0,10.6,29.4,2.6,,,NOAA_CDO_GHCND
11425500,2023-06-22,0.0,11.7,25.0,4.7,,,NOAA_CDO_GHCND
11425500,2023-06-23,0.0,13.3,25.0,4.0,,,NOAA_CDO_GHCND
11425500,2023-06-24,0.0,12.8,27.8,4.5,,,NOAA_CDO_GHCND
11425500,2023-06-25,0.0,12.2,24.4,4.3,,,NOAA_CDO_GHCND
11425500,2023-06-26,0.0,12.2,28.9,3.6,,,NOAA_CDO_GHCND
11425500,2023-06-27,0.0,12.2,28.9,3.7,,,NOAA_CDO_GHCND
11425500,2023-06-28,0.0,12.8,30.6,3.0,,,NOAA_CDO_GHCND
11425500,2023-06-29,0.0,13.3,35.0,2.1,,,NOAA_CDO_GHCND
11425500,2023-06-30,0.0,18.3,38.3,1.8,,,NOAA_CDO_GHCND
11425500,2023-07-01,0.0,19.4,41.7,1.6,,,NOAA_CDO_GHCND
11425500,2023-07-02,0.0,19.4,41.1,1.8,,,NOAA_CDO_GHCND
11425500,2023-07-03,0.0,17.8,33.9,3.6,,,NOAA_CDO_GHCND
11425500,2023-07-04,0.0,13.3,31.1,3.8,,,NOAA_CDO_GHCND
11425500,2023-07-05,0.0,12.8,29.4,4.3,,,NOAA_CDO_GHCND
11425500,2023-07-06,0.0,12.8,27.8,3.9,,,NOAA_CDO_GHCND
11425500,2023-07-07,0.0,13.3,28.3,4.1,,,NOAA_CDO_GHCND
11425500,2023-07-08,0.0,12.2,28.3,4.3,,,NOAA_CDO_GHCND
11425500,2023-07-09,0.0,11.7,24.4,4.5,,,NOAA_CDO_GHCND
11425500,2023-07-10,0.0,11.7,32.2,1.9,,,NOAA_CDO_GHCND
11425500,2023-07-11,0.0,15.6,35.0,1.8,,,NOAA_CDO_GHCND
11425500,2023-07-12,0.0,15.0,33.3,2.8,,,NOAA_CDO_GHCND
11425500,2023-07-13,0.0,16.1,35.6,2.4,,,NOAA_CDO_GHCND
11425500,2023-07-14,0.0,16.1,39.4,2.2,,,NOAA_CDO_GHCND
11425500,2023-07-15,0.0,17.8,40.6,1.7,,,NOAA_CDO_GHCND
11425500,2023-07-16,0.0,19.4,41.7,1.7,,,NOAA_CDO_GHCND
11425500,2023-07-17,0.0,22.2,37.2,3.1,,,NOAA_CDO_GHCND
11425500,2023-07-18,0.0,17.8,32.8,3.8,,,NOAA_CDO_GHCND
11425500,2023-07-19,0.0,13.9,33.9,2.8,,,NOAA_CDO_GHCND
11425500,2023-07-20,0.0,13.9,37.8,1.6,,,NOAA_CDO_GHCND
11425500,2023-07-21,0.0,17.2,40.0,1.7,,,NOAA_CDO_GHCND
11425500,2023-07-22,0.0,17.2,40.0,1.7,,,NOAA_CDO_GHCND
11425500,2023-07-23,0.0,18.3,36.7,3.1,,,NOAA_CDO_GHCND
11425500,2023-07-24,0.0,16.1,33.3,3.2,,,NOAA_CDO_GHCND
11425500,2023-07-25,0.0,16.1,36.1,1.6,,,NOAA_CDO_GHCND
11425500,2023-07-26,0.0,17.8,33.3,3.4,,,NOAA_CDO_GHCND
11425500,2023-07-27,0.0,15.6,31.1,4.2,,,NOAA_CDO_GHCND
11425500,2023-07-28,0.0,15.0,33.3,2.8,,,NOAA_CDO_GHCND
11425500,2023-07-29,0.0,15.0,33.9,3.0,,,NOAA_CDO_GHCND
11425500,2023-07-30,0.0,14.4,35.0,3.2,,,NOAA_CDO_GHCND
11425500,2023-07-31,0.0,15.6,35.0,2.2,,,NOAA_CDO_GHCND
11425500,2023-08-01,0.0,15.0,32.2,3.4,,,NOAA_CDO_GHCND
11425500,2023-08-02,0.0,13.9,29.4,4.1,,,NOAA_CDO_GHCND
11425500,2023-08-03,0.0,14.4,28.9,3.7,,,NOAA_CDO_GHCND
11425500,2023-08-04,0.0,15.0,33.3,2.1,,,NOAA_CDO_GHCND
11425500,2023-08-05,0.0,15.6,36.1,2.1,,,NOAA_CDO_GHCND
11425500,2023-08-06,0.0,17.2,39.4,2.3,,,NOAA_CDO_GHCND
11425500,2023-08-07,0.0,17.8,37.8,2.2,,,NOAA_CDO_GHCND
11425500,2023-08-08,0.0,15.0,29.4,4.2,,,NOAA_CDO_GHCND
11425500,2023-08-09,0.0,14.4,31.1,2.9,,,NOAA_CDO_GHCND
11425500,2023-08-10,0.0,15.0,32.2,3.2,,,NOAA_CDO_GHCND
11425500,2023-08-11,0.0,15.6,31.1,3.3,,,NOAA_CDO_GHCND
11425500,2023-08-12,0.0,16.1,35.0,2.0,,,NOAA_CDO_GHCND
11425500,2023-08-13,0.0,17.8,36.7,1.8,,,NOAA_CDO_GHCND
11425500,2023-08-14,0.0,22.2,37.8,1.9,,,NOAA_CDO_GHCND
11425500,2023-08-15,0.0,20.0,38.9,1.7,,,NOAA_CDO_GHCND
11425500,2023-08-16,0.0,18.3,40.6,1.9,,,NOAA_CDO_GHCND
11425500,2023-08-17,0.0,19.4,38.9,2.8,,,NOAA_CDO_GHCND
11425500,2023-08-18,0.0,17.2,30.6,3.7,,,NOAA_CDO_GHCND
11425500,2023-08-19,0.0,16.1,33.3,2.7,,,NOAA_CDO_GHCND
11425500,2023-08-20,0.0,20.6,31.1,1.8,,,NOAA_CDO_GHCND
11425500,2023-08-21,0.0,19.4,27.8,4.8,,,NOAA_CDO_GHCND
11425500,2023-08-22,0.0,17.2,32.2,1.5,,,NOAA_CDO_GHCND
11425500,2023-08-23,0.0,17.2,35.6,1.7,,,NOAA_CDO_GHCND
11425500,2023-08-24,0.0,17.8,35.0,2.5,,,NOAA_CDO_GHCND
11425500,2023-08-25,0.0,15.6,31.1,2.9,,,NOAA_CDO_GHCND
11425500,2023-08-26,0.0,14.4,33.9,1.9,,,NOAA_CDO_GHCND
11425500,2023-08-27,0.0,14.4,34.4,1.4,,,NOAA_CDO_GHCND
11425500,2023-08-28,0.0,14.4,36.1,1.7,,,NOAA_CDO_GHCND
11425500,2023-08-29,0.0,15.6,33.9,2.0,,,NOAA_CDO_GHCND
11425500,2023-08-30,0.0,17.2,35.6,2.2,,,NOAA_CDO_GHCND
11425500,2023-08-31,0.0,15.0,33.9,2.6,,,NOAA_CDO_GHCND
11425500,2023-09-01,0.0,16.7,25.0,4.9,,,NOAA_CDO_GHCND
11425500,2023-09-02,0.3,16.1,23.9,1.3,,,NOAA_CDO_GHCND
11425500,2023-09-03,0.3,16.1,26.7,2.6,,,NOAA_CDO_GHCND
11425500,2023-09-04,0.0,13.9,31.1,1.8,,,NOAA_CDO_GHCND
11425500,2023-09-05,0.0,14.4,31.7,1.6,,,NOAA_CDO_GHCND
11425500,2023-09-06,0.0,15.6,31.1,3.1,,,NOAA_CDO_GHCND
11425500,2023-09-07,0.0,15.0,31.1,2.4,,,NOAA_CDO_GHCND
11425500,2023-09-08,0.0,16.1,32.8,2.1,,,NOAA_CDO_GHCND
11425500,2023-09-09,0.0,16.1,33.3,1.8,,,NOAA_CDO_GHCND
11425500,2023-09-10,0.0,12.8,33.9,1.2,,,NOAA_CDO_GHCND
11425500,2023-09-11,0.0,13.3,33.9,1.6,,,NOAA_CDO_GHCND
11425500,2023-09-12,0.0,14.4,32.2,2.1,,,NOAA_CDO_GHCND
11425500,2023-09-13,0.0,13.9,33.9,1.6,,,NOAA_CDO_GHCND
11425500,2023-09-14,0.0,15.0,32.2,2.2,,,NOAA_CDO_GHCND
11425500,2023-09-15,0.0,15.6,31.1,2.7,,,NOAA_CDO_GHCND
11425500,2023-09-16,0.0,15.0,27.2,3.6,,,NOAA_CDO_GHCND
11425500,2023-09-17,0.0,15.6,26.7,4.0,,,NOAA_CDO_GHCND
11425500,2023-09-18,0.0,14.4,28.3,2.7,,,NOAA_CDO_GHCND
11425500,2023-09-19,0.0,15.0,28.3,2.6,,,NOAA_CDO_GHCND
11425500,2023-09-20,0.0,13.9,27.8,3.2,,,NOAA_CDO_GHCND
11425500,2023-09-21,0.0,12.2,27.8,2.6,,,NOAA_CDO_GHCND
11425500,2023-09-22,0.0,12.8,27.2,2.1,,,NOAA_CDO_GHCND
11425500,2023-09-23,0.0,12.2,26.7,3.0,,,NOAA_CDO_GHCND
11425500,2023-09-24,0.0,11.1,25.6,3.4,,,NOAA_CDO_GHCND
11425500,2023-09-25,0.0,12.2,25.6,2.4,,,NOAA_CDO_GHCND
11425500,2023-09-26,0.0,15.0,27.8,1.5,,,NOAA_CDO_GHCND
11425500,2023-09-27,0.0,12.2,30.0,2.1,,,NOAA_CDO_GHCND
11425500,2023-09-28,0.0,11.7,29.4,2.1,,,NOAA_CDO_GHCND
11425500,2023-09-29,0.0,14.4,26.1,3.7,,,NOAA_CDO_GHCND
11425500,2023-09-30,1.5,13.9,20.6,2.4,,,NOAA_CDO_GHCND
11425500,2023-10-01,0.0,11.1,24.4,1.8,,,NOAA_CDO_GHCND
11425500,2023-10-02,0.0,8.3,27.8,1.7,,,NOAA_CDO_GHCND
11425500,2023-10-03,0.0,11.1,28.9,1.0,,,NOAA_CDO_GHCND
11425500,2023-10-04,0.0,12.2,32.8,1.5,,,NOAA_CDO_GHCND
11425500,2023-10-05,0.0,14.4,33.9,1.3,,,NOAA_CDO_GHCND
11425500,2023-10-06,0.0,14.4,34.4,0.9,,,NOAA_CDO_GHCND
11425500,2023-10-07,0.0,13.9,35.0,0.8,,,NOAA_CDO_GHCND
11425500,2023-10-08,0.0,14.4,33.3,1.4,,,NOAA_CDO_GHCND
11425500,2023-10-09,0.0,13.3,22.2,3.1,,,NOAA_CDO_GHCND
11425500,2023-10-10,2.8,13.9,22.8,2.9,,,NOAA_CDO_GHCND
11425500,2023-10-11,0.0,8.9,23.9,3.5,,,NOAA_CDO_GHCND
11425500,2023-10-12,0.0,8.9,26.7,2.1,,,NOAA_CDO_GHCND
11425500,2023-10-13,0.0,9.4,25.6,1.2,,,NOAA_CDO_GHCND
11425500,2023-10-14,0.0,14.4,26.7,1.5,,,NOAA_CDO_GHCND
11425500,2023-10-15,0.0,10.6,28.9,0.6,,,NOAA_CDO_GHCND
11425500,2023-10-16,0.0,11.1,27.8,1.3,,,NOAA_CDO_GHCND
11425500,2023-10-17,0.0,12.2,30.0,2.1,,,NOAA_CDO_GHCND
11425500,2023-10-18,0.0,11.7,31.1,0.5,,,NOAA_CDO_GHCND
11425500,2023-10-19,0.0,12.8,33.3,1.0,,,NOAA_CDO_GHCND
11425500,2023-10-20,0.0,12.8,30.6,2.2,,,NOAA_CDO_GHCND
11425500,2023-10-21,0.0,13.3,24.4,3.2,,,NOAA_CDO_GHCND
11425500,2023-10-22,12.4,13.9,21.1,2.2,,,NOAA_CDO_GHCND
11425500,2023-10-23,0.0,13.3,25.0,1.8,,,NOAA_CDO_GHCND
11425500,2023-10-24,0.0,12.2,24.4,1.7,,,NOAA_CDO_GHCND
11425500,2023-10-25,0.0,10.0,20.0,2.8,,,NOAA_CDO_GHCND
11425500,2023-10-26,0.0,6.1,20.6,2.3,,,NOAA_CDO_GHCND
11425500,2023-10-27,0.0,2.8,20.6,0.5,,,NOAA_CDO_GHCND
11425500,2023-10-28,0.0,3.9,21.1,4.5,,,NOAA_CDO_GHCND
11425500,2023-10-29,0.0,7.2,24.4,2.9,,,NOAA_CDO_GHCND
11425500,2023-10-30,0.0,3.3,22.8,0.5,,,NOAA_CDO_GHCND
11425500,2023-10-31,0.0,4.4,23.3,1.3,,,NOAA_CDO_GHCND
11425500,2023-11-01,0.0,4.4,23.9,0.6,,,NOAA_CDO_GHCND
11425500,2023-11-02,0.0,6.7,24.4,1.5,,,NOAA_CDO_GHCND
11425500,2023-11-03,0.0,9.4,26.7,0.5,,,NOAA_CDO_GHCND
11425500,2023-11-04,0.0,10.6,27.2,2.1,,,NOAA_CDO_GHCND
11425500,2023-11-05,0.5,13.9,21.7,2.3,,,NOAA_CDO_GHCND
11425500,2023-11-06,2.5,10.6,21.7,3.4,,,NOAA_CDO_GHCND
11425500,2023-11-07,0.0,6.7,20.0,2.2,,,NOAA_CDO_GHCND
11425500,2023-11-08,0.0,6.1,22.2,3.0,,,NOAA_CDO_GHCND
11425500,2023-11-09,0.0,2.8,18.3,0.5,,,NOAA_CDO_GHCND
11425500,2023-11-10,0.0,5.0,20.0,0.9,,,NOAA_CDO_GHCND
11425500,2023-11-11,0.0,5.0,22.2,0.6,,,NOAA_CDO_GHCND
11425500,2023-11-12,0.0,6.1,22.8,0.6,,,NOAA_CDO_GHCND
11425500,2023-11-13,0.0,7.8,21.1,0.7,,,NOAA_CDO_GHCND
11425500,2023-11-14,0.0,7.2,21.7,1.6,,,NOAA_CDO_GHCND
11425500,2023-11-15,0.5,8.3,17.2,2.4,,,NOAA_CDO_GHCND
11425500,2023-11-16,0.0,10.0,21.1,2.5,,,NOAA_CDO_GHCND
11425500,2023-11-17,0.3,9.4,21.1,1.0,,,NOAA_CDO_GHCND
11425500,2023-11-18,5.3,12.2,17.2,3.9,,,NOAA_CDO_GHCND
11425500,2023-11-19,0.0,4.4,17.2,4.7,,,NOAA_CDO_GHCND
11425500,2023-11-20,0.0,5.0,17.8,2.6,,,NOAA_CDO_GHCND
11425500,2023-11-21,0.0,3.3,17.8,0.9,,,NOAA_CDO_GHCND
11425500,2023-11-22,0.0,2.2,18.9,0.6,,,NOAA_CDO_GHCND
11425500,2023-11-23,0.0,4.4,21.7,3.9,,,NOAA_CDO_GHCND
11425500,2023-11-24,0.0,5.0,16.7,5.3,,,NOAA_CDO_GHCND
11425500,2023-11-25,0.0,1.7,17.2,2.2,,,NOAA_CDO_GHCND
11425500,2023-11-26,0.0,0.0,17.2,1.3,,,NOAA_CDO_GHCND
11425500,2023-11-27,0.0,-0.5,17.2,0.8,,,NOAA_CDO_GHCND
11425500,2023-11-28,0.0,-0.5,17.2,0.7,,,NOAA_CDO_GHCND
11425500,2023-11-29,0.0,2.8,17.8,1.4,,,NOAA_CDO_GHCND
11425500,2023-11-30,0.0,2.8,17.2,1.4,,,NOAA_CDO_GHCND
11425500,2023-12-01,0.5,2.2,16.7,1.4,,,NOAA_CDO_GHCND
11425500,2023-12-02,2.5,11.1,15.6,2.6,,,NOAA_CDO_GHCND
11425500,2023-12-03,0.0,8.3,18.3,1.8,,,NOAA_CDO_GHCND
11425500,2023-12-04,0.0,6.1,18.3,0.5,,,NOAA_CDO_GHCND
11425500,2023-12-05,0.0,5.6,18.3,0.6,0.0,,NOAA_CDO_GHCND
11425500,2023-12-06,12.2,5.0,16.1,2.2,0.0,,NOAA_CDO_GHCND
11425500,2023-12-07,1.3,3.9,15.0,1.7,0.0,,NOAA_CDO_GHCND
11425500,2023-12-08,0.0,3.9,14.4,4.5,,,NOAA_CDO_GHCND
11425500,2023-12-09,0.0,0.0,13.9,0.5,,,NOAA_CDO_GHCND
11425500,2023-12-10,0.0,0.6,13.9,0.8,,,NOAA_CDO_GHCND
11425500,2023-12-11,0.0,0.0,16.1,0.5,,,NOAA_CDO_GHCND
11425500,2023-12-12,0.0,1.1,16.7,0.8,,,NOAA_CDO_GHCND
11425500,2023-12-13,0.0,0.6,16.7,0.1,,,NOAA_CDO_GHCND
11425500,2023-12-14,0.0,0.6,15.0,1.6,,,NOAA_CDO_GHCND
11425500,2023-12-15,0.0,2.2,17.2,1.3,,,NOAA_CDO_GHCND
11425500,2023-12-16,0.0,0.6,19.4,1.0,,,NOAA_CDO_GHCND
11425500,2023-12-17,4.6,3.9,14.4,1.6,,,NOAA_CDO_GHCND
11425500,2023-12-18,21.1,8.9,16.1,2.9,,,NOAA_CDO_GHCND
11425500,2023-12-19,40.6,13.3,18.9,3.5,,,NOAA_CDO_GHCND
11425500,2023-12-20,4.6,9.4,15.0,2.2,,,NOAA_CDO_GHCND
11425500,2023-12-21,0.0,8.9,16.7,1.7,,,NOAA_CDO_GHCND
11425500,2023-12-22,0.0,7.2,18.3,1.3,,,NOAA_CDO_GHCND
11425500,2023-12-23,0.0,4.4,14.4,1.4,,,NOAA_CDO_GHCND
11425500,2023-12-24,0.0,2.8,14.4,0.9,,,NOAA_CDO_GHCND
11425500,2023-12-25,0.0,3.3,15.0,0.6,,,NOAA_CDO_GHCND
11425500,2023-12-26,0.0,5.6,14.4,1.0,,,NOAA_CDO_GHCND
11425500,2023-12-27,7.9,5.0,14.4,2.5,,,NOAA_CDO_GHCND
11425500,2023-12-28,0.0,8.9,17.8,1.6,,,NOAA_CDO_GHCND
11425500,2023-12-29,18.3,8.9,18.9,1.9,,,NOAA_CDO_GHCND
11425500,2023-12-30,5.6,9.4,16.1,1.0,,,NOAA_CDO_GHCND
11425500,2023-12-31,0.0,10.0,13.9,1.6,,,NOAA_CDO_GHCND
11425500,2024-01-01,0.0,7.2,15.6,2.0,,,NOAA_CDO_GHCND
11425500,2024-01-02,11.4,5.6,11.1,2.6,,,NOAA_CDO_GHCND
11425500,2024-01-03,0.8,5.0,12.8,1.9,,,NOAA_CDO_GHCND
11425500,2024-01-04,0.0,2.8,14.4,2.1,,,NOAA_CDO_GHCND
11425500,2024-01-05,0.0,3.9,15.6,3.0,,,NOAA_CDO_GHCND
11425500,2024-01-06,2.8,1.7,9.4,2.5,,,NOAA_CDO_GHCND
11425500,2024-01-07,0.0,0.6,11.7,3.3,,,NOAA_CDO_GHCND
11425500,2024-01-08,0.0,1.1,12.8,2.1,,,NOAA_CDO_GHCND
11425500,2024-01-09,0.0,6.7,11.1,3.2,,,NOAA_CDO_GHCND
11425500,2024-01-10,0.0,3.3,12.8,3.9,0.0,,NOAA_CDO_GHCND
11425500,2024-01-11,0.0,1.7,12.2,2.9,0.0,,NOAA_CDO_GHCND
11425500,2024-01-12,0.0,1.1,11.7,1.6,,,NOAA_CDO_GHCND
11425500,2024-01-13,7.1,6.7,8.9,4.3,,,NOAA_CDO_GHCND
11425500,2024-01-14,0.0,7.8,14.4,3.4,,,NOAA_CDO_GHCND
11425500,2024-01-15,0.0,5.0,13.9,1.6,,,NOAA_CDO_GHCND
11425500,2024-01-16,7.6,7.2,11.7,1.2,,,NOAA_CDO_GHCND
11425500,2024-01-17,0.3,6.1,16.1,1.8,,,NOAA_CDO_GHCND
11425500,2024-01-18,0.0,4.4,15.0,1.2,,,NOAA_CDO_GHCND
11425500,2024-01-19,0.3,6.7,14.4,1.2,,,NOAA_CDO_GHCND
11425500,2024-01-20,19.6,11.1,16.7,3.8,,,NOAA_CDO_GHCND
11425500,2024-01-21,11.9,11.7,16.1,4.1,,,NOAA_CDO_GHCND
11425500,2024-01-22,10.2,10.0,15.0,2.6,,,NOAA_CDO_GHCND
11425500,2024-01-23,0.0,11.1,16.7,1.5,,,NOAA_CDO_GHCND
11425500,2024-01-24,7.1,11.1,13.3,3.1,,,NOAA_CDO_GHCND
11425500,2024-01-25,0.0,6.7,15.6,1.4,0.0,,NOAA_CDO_GHCND
11425500,2024-01-26,0.0,9.4,15.6,0.9,0.0,,NOAA_CDO_GHCND
11425500,2024-01-27,0.0,8.3,16.1,1.6,0.0,,NOAA_CDO_GHCND
11425500,2024-01-28,0.0,7.8,21.7,0.6,,,NOAA_CDO_GHCND
11425500,2024-01-29,0.0,6.7,21.7,0.7,,,NOAA_CDO_GHCND
11425500,2024-01-30,0.0,8.3,20.6,1.2,,,NOAA_CDO_GHCND
11425500,2024-01-31,10.7,11.1,17.2,3.6,,,NOAA_CDO_GHCND
11425500,2024-02-01,14.0,8.9,15.0,2.2,,,NOAA_CDO_GHCND
11425500,2024-02-02,0.3,6.7,14.4,3.2,,,NOAA_CDO_GHCND
11425500,2024-02-03,0.3,5.6,12.8,1.5,,,NOAA_CDO_GHCND
11425500,2024-02-04,24.6,8.3,17.2,7.7,,,NOAA_CDO_GHCND
11425500,2024-02-05,2.8,8.9,15.6,3.3,,,NOAA_CDO_GHCND
11425500,2024-02-06,0.0,6.7,14.4,2.1,,,NOAA_CDO_GHCND
11425500,2024-02-07,12.7,5.6,10.0,2.9,,,NOAA_CDO_GHCND
11425500,2024-02-08,0.0,3.9,10.6,1.0,,,NOAA_CDO_GHCND
11425500,2024-02-09,0.0,1.7,12.8,1.7,,,NOAA_CDO_GHCND
11425500,2024-02-10,0.0,4.4,16.1,3.8,,,NOAA_CDO_GHCND
11425500,2024-02-11,0.0,2.2,15.6,0.8,,,NOAA_CDO_GHCND
11425500,2024-02-12,0.0,2.8,16.1,0.5,,,NOAA_CDO_GHCND
11425500,2024-02-13,0.0,3.3,15.0,0.9,,,NOAA_CDO_GHCND
11425500,2024-02-14,3.8,8.3,15.0,3.0,,,NOAA_CDO_GHCND
11425500,2024-02-15,0.8,9.4,17.2,1.6,,,NOAA_CDO_GHCND
11425500,2024-02-16,0.0,8.9,14.4,0.8,0.0,,NOAA_CDO_GHCND
11425500,2024-02-17,13.7,8.3,14.4,3.5,,,NOAA_CDO_GHCND
11425500,2024-02-18,29.0,10.0,19.4,4.7,,,NOAA_CDO_GHCND
11425500,2024-02-19,6.1,11.1,17.2,4.3,,,NOAA_CDO_GHCND
11425500,2024-02-20,6.1,9.4,17.8,2.8,,,NOAA_CDO_GHCND
11425500,2024-02-21,0.3,8.3,16.1,1.3,,,NOAA_CDO_GHCND
11425500,2024-02-22,0.0,5.0,17.2,1.2,,,NOAA_CDO_GHCND
11425500,2024-02-23,0.0,6.1,18.9,2.4,0.0,,NOAA_CDO_GHCND
11425500,2024-02-24,0.0,6.1,21.1,1.3,0.0,,NOAA_CDO_GHCND
11425500,2024-02-25,0.0,5.0,20.0,1.3,,,NOAA_CDO_GHCND
11425500,2024-02-26,0.0,8.3,17.8,2.5,,,NOAA_CDO_GHCND
11425500,2024-02-27,0.0,6.1,16.1,3.7,,,NOAA_CDO_GHCND
11425500,2024-02-28,0.0,2.8,18.9,1.0,,,NOAA_CDO_GHCND
11425500,2024-02-29,3.3,8.9,15.6,4.3,,,NOAA_CDO_GHCND
11425500,2024-03-01,13.7,10.0,15.0,4.8,,,NOAA_CDO_GHCND
11425500,2024-03-02,4.8,6.1,11.7,4.3,,,NOAA_CDO_GHCND
11425500,2024-03-03,2.8,5.6,12.8,3.6,,,NOAA_CDO_GHCND
11425500,2024-03-04,0.0,4.4,13.3,1.7,,,NOAA_CDO_GHCND
11425500,2024-03-05,0.0,6.7,16.1,2.7,,,NOAA_CDO_GHCND
11425500,2024-03-06,0.0,7.8,16.7,0.8,,,NOAA_CDO_GHCND
11425500,2024-03-07,0.0,5.6,17.2,2.9,,,NOAA_CDO_GHCND
11425500,2024-03-08,0.0,5.6,18.9,1.7,,,NOAA_CDO_GHCND
11425500,2024-03-09,0.0,7.2,16.7,2.7,,,NOAA_CDO_GHCND
11425500,2024-03-10,0.0,8.3,16.7,2.7,0.0,,NOAA_CDO_GHCND
11425500,2024-03-11,0.8,9.4,16.1,2.7,0.0,,NOAA_CDO_GHCND
